"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"FRT","Federal Realty Investment Trust","Real Estate","REIT - Retail","10901305344","16061231104","21.698961","40.394733","3.59","3.4381425","8.303802","12.234","19.21","3.6","4.52","0.7782","4.13","1782864000","1312808960","0.103","0.67989","0.34120998","0.38574","836086016","0.14783","0.033210002","138.432","120918000","4934187008","448925248","627928000","0.659","1.525","125.42","125.08","126.41","89.99","118.0138","105.85195","0.94","966915","86389197","77953292","1.0"
"FDX","FedEx Corporation","Industrials","Integrated Freight & Logistics","77642637312","108053397504","17.009932","15.710145","1.35","2.478011","0.8197069","1.141","9.098","1.5","4.88","0.3059","1.82","1782086400","94720000000","0.125","0.27318","0.11129","0.0468","11877000192","0.14846","0.050300002","135.694","13310999552","42943000576","5534374912","8924999680","1.475","-0.046","325.4","318.53","345.37","174.13376","318.2698","261.96756","1.299","2116435","238606756","222640620","1.0"
"FDXF","FedEx Freight Holding Company, Inc.","Industrials","Integrated Freight & Logistics","22289764352","5251742208","33.79007","30.046167","","0.001563832","2.5667622","0.605","3.393","","","0.0","","","8684000256","-0.047","0.29674998","0.06027","0.10398","1548000000","","","","102000000","5350000128","","1060000000","0.841","","149.69","153.89","200.0","135.0","164.34131","164.34131","","2496521","148906159","20019","0.7380952380952381"
"FIS","Fidelity National Information Services, Inc.","Technology","Information Technology Services","19998052352","40392052736","7.498062","5.648752","0.21","1.251982","1.7480814","3.531","12.21","4.34","1.68","0.31780002","2.39","1781136000","11440000000","0.301","0.36285","0.16388","0.23347999","3308000000","0.17225","0.040700004","132.328","755000000","21145999360","2446874880","2768999936","0.588","30.406","38.69","38.57","82.74","37.42","42.6724","55.3152","0.802","6685946","516879151","515664485","1.0"
"FITB","Fifth Third Bancorp","Financial Services","Banks - Regional","51460370432","68102369280","18.989965","11.526405","2.05","1.6111001","5.717819","7.567","","2.82","1.6","0.5286","3.58","1782777600","8999999488","0.33","0.0","0.07955","0.24133","","0.07969","0.00852","","9082999808","23542999040","","2175000064","","-0.789","56.78","56.31","56.94","40.05","50.9778","47.7235","0.947","7023090","906311548","902269398","0.8809523809523809"
"FSLR","First Solar, Inc.","Technology","Solar","25015142400","23175704576","15.03876","9.954116","0.63","2.5322516","4.616151","4.277","10.197","","","0.0","","","5419047936","0.236","0.41743","0.33067","0.30731001","2272688896","0.18436001","0.08447","5.943","2426561024","587123008","1147664768","2450221056","2.557","0.651","232.8","239.07","320.95","158.81","242.5366","234.6135","1.692","2481734","107453363","101613273","0.9047619047619048"
"FE","FirstEnergy Corp.","Utilities","Utilities - Regulated Electric","27799402496","57259401216","26.119566","16.308886","1.72","2.1969283","1.8124528","3.733","11.075","3.87","1.86","0.96739995","3.99","1778112000","15338000384","0.116","0.68425006","0.20514","0.06944","5169999872","0.094610006","0.03758","198.922","52000000","28060000256","-1835124992","3211000064","0.522","0.129","48.06","48.47","52.34","39.34","46.6854","47.05035","0.458","4978639","578431175","547728048","1.0"
"FISV","Fiserv, Inc.","","","26038792192","","8.276272","5.458629","","0.9933277","","","","","","","","","","","","","","","","","","","","","","","","48.83","49.45","175.92","47.04","55.6452","72.2938","","7337547","533253986","","0.30952380952380953"
"FLEX","Flex Ltd.","Technology","Electronic Components","58461118464","60535263232","68.48069","22.968683","0.94","11.342858","2.0943296","2.169","29.386","","","0.0","","","27914000384","0.169","0.094069995","0.05684","0.03153","2060000000","0.17347","0.046550002","86.8","2388999936","4464999936","839875008","1684999936","1.359","0.171","159.56","146.7","166.86","47.83","130.8576","80.0997","1.638","6781222","366389554","363468882","0.9047619047619048"
"F","Ford Motor Company","Consumer Cyclical","Auto Manufacturers","55865393152","193628389376","","7.6583567","8.48","1.4916481","0.29424363","1.02","25.551","4.28","0.6","0.641","5.76","1778544000","189861003264","0.064","0.07064","0.05743","-0.03216","7577999872","-0.14813","0.0034","425.544","21778999296","159511003136","-2247500032","18919000064","1.09","4.308","14.02","14.13","17.78","10.68","13.7918","13.07775","1.798","58547961","3913840554","3873559553","0.9761904761904762"
"FTNT","Fortinet, Inc.","Technology","Software - Infrastructure","113868210176","111140511744","60.24031","45.366047","3.41","115.29673","16.016346","15.633","47.066","","","0.0","","","7109499904","0.201","0.80304","0.31282","0.27491","2361400064","1.32392","0.13586001","57.31","3294899968","567200000","1813049984","2804400128","1.153","0.286","155.42","151.35","159.07","70.12","122.4224","92.01435","1.109","6428911","732648391","617659226","0.9047619047619048"
"FTV","Fortive Corporation","Technology","Scientific & Technical Instruments","18495918080","21730217984","35.688232","18.85063","0.98","3.0479777","4.3669825","5.131","18.258","0.4","0.24","0.1526","0.44","1782086400","4235399936","0.077","0.63255","0.17926","0.12837","1190200064","0.06814","0.032509997","58.806","356100000","3582099968","953612480","1076300032","0.708","-0.124","60.67","61.48","63.4","46.34","60.3618","55.40995","0.989","3118673","304861021","280536160","1.0"
"FOXA","Fox Corporation","Communication Services","Entertainment","21158793216","25337188352","13.260527","8.763371","22.07","1.9330212","1.3060178","1.564","7.139","1.11","0.56","0.14739999","1.28","1772582400","16200999936","-0.086","0.36843","0.21357","0.10561","3548999936","0.152","0.08713","67.867","3600999936","7574000128","1406499968","2616000000","2.896","-0.493","50.39","50.1","76.39","48.34","62.0978","63.48345","0.519","5014109","199474449","329526916","1.0"
"FOX","Fox Corporation","Communication Services","Entertainment","19193657344","23370717184","12.092592","8.425806","","1.7534908","1.1847205","1.443","6.585","1.23","0.56","0.14739999","1.39","1772582400","16200999936","-0.086","0.36843","0.21357","0.10561","3548999936","0.152","0.08713","67.867","3600999936","7574000128","1406499968","2616000000","2.896","-0.493","45.71","45.91","68.175","44.08","55.8195","57.0913","0.519","1683179","220426203","329526916","0.9761904761904762"
"BEN","Franklin Resources, Inc.","Financial Services","Asset Management","17236363264","20586764288","25.32061","10.926639","0.4","1.4216526","1.9088523","2.28","11.521","3.98","1.32","0.9924","4.8","1782691200","9029699584","0.087","0.37355998","0.17238002","0.08124","1786899968","0.06704","0.02604","23.471","2571500032","3430400000","-242137504","978700032","5.508","0.872","33.17","32.88","34.42","21.11","30.9792","25.9923","1.593","4825957","519637162","302267741","1.0"
"FCX","Freeport-McMoRan Inc.","Basic Materials","Copper","88582430720","107252441088","32.603176","15.594433","4.21","4.5398955","3.3527281","4.059","10.963","0.97","0.6","0.3175","1.28","1784073600","26421000192","0.088","0.38636002","0.31072","0.10344","9783000064","0.15630999","0.077659994","33.008","3736999936","10401000448","1709874944","6047000064","2.386","1.531","61.62","62.45","72.28","35.15","64.1146","54.86955","1.359","15009538","1437559865","1429207642","1.0"
"GRMN","Garmin Ltd.","Technology","Scientific & Technical Instruments","45082066944","42597228544","26.118435","22.642496","3.19","4.8638186","6.0400076","5.707","19.662","1.8","4.2","0.4018","2.08","1789084800","7463908864","0.142","0.59139","0.24617","0.23261","2166502912","0.19899","0.11903","2.331","2700950016","216112000","810156096","1748558976","4.361","0.215","233.76","232.51","273.32","186.67","241.167","228.74585","0.918","828195","192856206","164625915","1.0"
"IT","Gartner, Inc.","Technology","Information Technology Services","8890541056","10578769920","13.121541","8.672872","0.55","142.17343","1.3732395","1.634","7.913","","","0.0","","932342400","6474137088","-0.015","0.68987","0.20499","0.1144","1336962944","0.94878","0.09377","5293.41","1666946048","3355174912","1064192896","1367891968","0.939","0.173","132.79","134.96","409.76","124.25","150.7738","197.0844","0.932","1599600","66951889","60952330","0.9285714285714286"
"GE","GE Aerospace","Industrials","Aerospace & Defense","390463258624","400885547008","46.539227","43.041553","8.88","21.592997","8.08195","8.298","36.322","0.5","1.88","0.1925","0.4","1783296000","48312999936","0.247","0.31149","0.20207001","0.17863001","11036999680","0.45428002","0.048520003","116.527","10581000192","21321000960","5667999744","8851000320","1.008","-0.018","373.71","369.0","379.67","243.34","314.293","308.02625","1.375","5879885","1043337235","1039393420","1.0"
"GEHC","GE HealthCare Technologies Inc.","Healthcare","Medical Devices","29590712320","38136709120","15.599521","12.135561","1.85","2.7737508","1.4104921","1.818","10.828","0.22","0.14","0.042","","1775088000","20978999296","0.074","0.39144","0.11089","0.091000006","3521999872","0.19462","0.05174","97.055","2260999936","10577000448","1483624960","2027000064","1.222","-0.309","65.05","65.76","89.77","58.75","64.2722","74.2933","0.862","5017144","454891786","453436132","0.9761904761904762"
"GEV","GE Vernova Inc.","Industrials","Specialty Industrial Machinery","296266498048","291392487424","32.255997","44.97862","1.81","21.280281","7.5242286","7.4","85.327","0.18","2.0","0.0511","","1781568000","39374999552","0.163","0.20282","0.05461","0.23809999","3415000064","0.75708","0.02384","24.925","9772000256","3755000064","9315624960","9013999616","0.893","18.165","1102.51","1045.17","1181.95","482.2","1033.3344","786.86505","1.045","2721220","268719995","268174493","0.9761904761904762"
"GEN","Gen Digital Inc.","Technology","Software - Infrastructure","15084944384","22942943232","15.949044","7.6184683","1.41","5.7352266","3.016989","4.589","9.604","2.0","0.5","0.3185","2.12","1779062400","5000000000","0.27","0.7846","0.63367003","0.19459999","2388999936","0.39876997","0.086660005","316.354","402000000","8259999744","1422249984","1544999936","0.399","2.652","25.04","24.45","32.22","17.78","23.0308","24.4911","1.205","7643239","602433854","457403928","1.0"
"GNRC","Generac Holdings Inc.","Industrials","Specialty Industrial Machinery","16707519488","17836064768","88.41433","25.325592","1.16","6.2344313","3.8617685","4.123","33.812","","","0.0","","1370822400","4326390784","0.124","0.38138","0.11071999","0.04368","527512000","0.07388","0.03788","52.086","265530000","1393465984","115297624","499111008","2.028","0.699","283.81","278.62","296.44","134.8","260.2028","198.75655","1.91","865014","58868681","57793150","0.9285714285714286"
"GD","General Dynamics Corporation","Industrials","Aerospace & Defense","94128635904","100164968448","21.877436","19.15434","2.58","3.603918","1.7493427","1.862","15.441","1.83","6.36","0.3833","2.05","1782950400","53808001024","0.103","0.15241","0.10541","0.08068","6487000064","0.17974001","0.06005","37.701","3654000128","9831999488","5289500160","7411999744","1.384","0.12","348.07","346.71","369.7","289.4","341.9726","344.6241","0.341","1369493","270430187","254361847","1.0"
"GIS","General Mills, Inc.","Consumer Defensive","Packaged Foods","19415322624","22305478656","8.894865","11.638137","11.74","3.513618","1.0568348","1.214","6.722","6.71","2.44","0.5941","3.68","1775779200","18371198976","0.022","0.3314","0.19194001","0.12053","3318099968","0.23591","0.05311","217.629","399000000","0","2263375104","2225799936","0.563","-0.145","36.38","36.01","54.18","31.75","34.1816","42.4816","-0.041","9541580","533681218","590270913","1.0"
"GM","General Motors Company","Consumer Cyclical","Auto Manufacturers","69734785024","176126787584","28.226276","5.4914036","0.34","1.1133343","0.37771448","0.954","9.63","0.93","0.72","0.2299","4.06","1780617600","184623005696","-0.009","0.111420006","0.0936","0.0137600005","18289999872","0.040149998","0.02688","199.048","24418000896","128773996544","22466625536","23755999232","1.152","-0.158","77.34","78.1","87.62","48.8","79.1684","74.9408","1.3","7612566","901665195","898797900","1.0"
"GPC","Genuine Parts Company","Consumer Cyclical","Auto Parts","16302328832","22357436416","260.4","13.952824","1.32","3.6034317","0.6600397","0.905","10.989","3.63","4.25","9.4375","2.76","1780617600","24699011072","0.068","0.37515998","0.05771","0.00243","2034494976","0.01342","0.04538","149.454","500023008","6713816064","755362496","995505024","1.093","-0.021","117.18","116.02","151.57","90.78","103.4162","120.65765","0.679","1757869","137624545","137232315","1.0"
"GILD","Gilead Sciences, Inc.","Healthcare","Drug Manufacturers - General","156847538176","169120514048","17.400826","13.055988","2.14","6.6724763","5.274668","5.687","11.475","2.6","3.28","0.43400002","3.62","1781481600","29735999488","0.044","0.79367995","0.39282","0.30993","14737999872","0.4336","0.13292","94.635","9816999936","22173999104","7934125056","10805999616","1.967","0.548","126.33","127.88","157.29","107.75","130.0658","129.728","0.331","7102792","1241569874","1238826005","1.0"
"GPN","Global Payments Inc.","Industrials","Specialty Business Services","19454416896","38062567424","26.14706","4.398989","0.2","0.8172364","2.196938","4.298","9.709","1.41","1.0","0.3676","0.93","1781222400","8855241728","0.631","0.67403","0.12515001","-0.07967","3920230912","0.02935","0.023670001","95.593","5861312000","23587248128","7124387840","1812647040","0.792","","71.12","69.8","90.64","61.16","69.2928","75.21765","0.767","3611314","273543507","228520981","0.9761904761904762"
"GL","Globe Life Inc.","Financial Services","Insurance - Life","13917822976","16739408896","12.404844","10.766018","1.3","2.2945175","2.29156","2.756","10.218","0.74","1.32","0.0789","0.8","1783296000","6073515008","0.054","0.33731997","0.23746","0.19383","1638151936","0.20455","0.03312","53.588","438999008","3260583936","1317225088","1385442048","0.663","0.126","179.25","179.31","181.15","116.73","158.4034","144.08275","0.499","589211","77644761","76914124","1.0"
"GDDY","GoDaddy Inc.","Technology","Software - Infrastructure","11286615040","13822915584","13.508717","7.9121313","0.68","47.64673","2.2466738","2.752","10.538","","","0.0","","","5023699968","0.061","0.6377","0.24681999","0.1732","1311699968","3.98215","0.09392","1621.618","1311800064","3848100096","1347612544","1666200064","0.671","0.06","85.24","84.55","181.49","71.59","84.9678","106.157","0.889","2567590","132409847","131411477","0.9047619047619048"
"GS","The Goldman Sachs Group, Inc.","Financial Services","Capital Markets","300969525248","24921737216","18.620369","15.482403","1.58","2.8635786","4.891189","0.405","","1.76","18.0","0.2831","2.2","1780272000","61532999680","0.145","0.82271004","0.38599998","0.29363","","0.14548","0.00944","678.596","1142199943168","839667023872","","-39792001024","1.5","0.242","1020.21","1019.61","1125.0","691.3","993.2914","886.0899","1.291","2150680","295007421","304890490","0.9285714285714286"
